"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"caba104.csv",7.58252627980425,5.68213330773412,6.99692218058954,8.27256547749088,9.85128622793438,10.4936657608375,12.7613722292641,11.0043896674295,6.49029988239406,4.8397044620047,3.40660675691167,2.86864465657106,2.11480674723798,1.43450698099928,0.998534729557143,0.586863094990403,0.434734039088849,0.35254599549419,0.285216500139003,0.253046160463006,0.215396990916484,0.197447308286976,0.179356937875559,0.178881317249215,0.167855711704401,0.118454316193995,0.120036254378087,0.10520568382252,0.095536596265784,0.108412725760155,0.0921153252056952,0.0897548080467135,0.0968019869405784,0.0799578225064222,0.0841840515005084,0.0711632374122411,0.0692215861494011,0.065640442609869,0.056201571423531,0.0625037445631896,0.0612095768420953,0.0477930783672056,0.0571024528451945,0.0443574187839671,0.0454757267776737,0.0467059455069906,0.0388841844502225,0.0439401516126198,0.0370744279829232,0.612957481085153
"caun106.csv",1.17310681702877,1.74695666795278,2.79334686700189,5.28286982214835,7.95654680169226,7.48146328095418,7.38548549456282,8.19782530426665,10.0936068535215,9.71387218632348,7.01229734030939,6.0725141512452,5.23499143212252,3.88888267394016,2.89263581073042,1.69529176007286,1.24893647928703,1.09083117756067,0.924297732637512,0.875480927052633,0.700369827405849,0.511774756915084,0.449989087688945,0.400699505736919,0.386102012418629,0.373638534654483,0.405774283816314,0.346841269911138,0.3507134338739,0.346299459826667,0.230448084458503,0.190529368178205,0.156694232855451,0.140022774703259,0.150195711265421,0.106718005372799,0.127100794923501,0.0912758642189867,0.07904791325513,0.0856498008390175,0.0632353772899937,0.0763050227752631,0.0675619824614661,0.0612517346459627,0.071040740373796,0.0518318931819068,0.0772168585067936,0.0525246914502626,0.0549771727092911,1.03293022388226
"chtr000.csv",7.61534754762127,5.84710351547228,6.52983216736996,14.9602002591839,19.6095614096047,13.3448577794394,9.11929120780496,6.42221218280334,4.49158242873865,1.99233777635744,1.23028978870229,0.918866991197372,0.738497369749848,0.586787739598114,0.522980168329617,0.463860824588943,0.482887435365698,0.462298082079669,0.355342925258502,0.286970733214329,0.255892464103341,0.203103551883285,0.219827545448636,0.21139403333079,0.187416089225216,0.181242814860897,0.177667048102389,0.136859161786768,0.159593975127902,0.126944134453916,0.129433927604285,0.0841232238890603,0.0970048132734157,0.0968900355749945,0.0587573525379614,0.0533363135509879,0.0818983023504327,0.0699084473922732,0.0634544091195084,0.0377177175119716,0.0684251663665215,0.072433556757541,0.0269462719678224,0.039148024215375,0.0678777650355893,0.049433871804665,0.0413552876465531,0.0373822134704325,0.053027296670623,0.930396852456474
"dano000.csv",4.34757483530455,6.67589141515454,5.30156253664751,4.22482900708222,3.76571139587758,3.49754823135,3.51820703144917,3.75010067617528,3.76432500869264,4.45956066792807,7.58550820240478,9.25296336998688,6.31581078026621,5.14069432292716,5.28899045144584,4.02157485950923,2.90218138074182,2.78993295007503,2.2534940790013,1.90286860471417,1.32282867219632,1.19087397097858,0.975191270053642,0.762496641273164,0.775140492399711,0.682445014171649,0.569777405261884,0.552923830224395,0.607302828748529,0.337911488279466,0.240301675241771,0.199194479686769,0.0780454432927355,0.069531394933528,0.0517856389664441,0.0364538277448827,0.0471534747250362,0.039520189989195,0.0570375998317024,0.00782900998547817,0.0333874655005704,0.0283801611973583,0.0203880468371827,0.0361276189954878,0.0070624194244001,0.0268714457314068,0.0112705122915946,0.0351653031847728,0.0110910974794274,0.427181774638881
