"","V1","V2","V3","V4","V5"
"caba104.csv",91.0111642477337,6.56709462789479,1.17910669827647,0.629676944985343,0.612957481085153
"caun106.csv",76.6157479669495,18.4050873749497,3.08448198783754,0.861752446411275,1.03293022388226
"chtr000.csv",92.3156560462337,4.65726756803125,1.44482166772684,0.651857865549245,0.930396852456474
"dano000.csv",62.1576614512303,33.2445779131169,3.85644799056552,0.314130870448576,0.427181774638881
