"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"caba104.csv",13.49866173825,15.7417405706441,21.3830967238357,23.143274417109,11.0157510051809,6.22863979273867,3.09802089709006,1.43786590179238,0.747128061370834,0.504613500491157,0.410459001810161,0.369007265340078,0.247154060233119,0.225082865083561,0.206194730999721,0.180367331945641,0.180862137269518,0.139445572744912,0.137985937007594,0.123568636811389,0.105826788405158,0.0912584087158786,0.0893455344993384,0.0816916395459858,0.612957481085153
"caun106.csv",3.00628549042942,8.57369506773148,15.9541103372387,15.7181997291704,20.1923352459177,13.1711220964241,8.52656755781736,3.96008461604245,2.23686865578369,1.72958675101353,1.12907278059063,0.822907013700534,0.786013475507136,0.748271720890335,0.645375180921405,0.361239537581742,0.298973831757937,0.244608241178971,0.185888973382522,0.154132232864836,0.144681627712131,0.131369564360315,0.133446728617836,0.112233319473635,1.03293022388226
"chtr000.csv",13.6519755303482,22.9732410540654,32.9986827669879,14.6789295630542,5.8825203815836,2.1303067501974,1.24934641826171,0.978365101342837,0.932277440899837,0.619658306615218,0.475162013356575,0.402458287555058,0.358433094062152,0.317581062477907,0.288904295980041,0.177172621093805,0.184297667449648,0.118432926663293,0.143842943283015,0.101975570520429,0.117814892902563,0.100068494915891,0.0977464537862916,0.0904095101410555,0.930396852456474
"dano000.csv",11.247245452544,9.60543192370814,7.53517093028569,7.20323069316388,8.88145564260722,17.6851268089213,10.8296427978311,9.12698155097058,5.41887046501743,3.81888179098521,2.42536857592625,1.62483273238614,1.38448375687571,1.18632335892452,0.767316375545475,0.299568911875587,0.128819835136055,0.0899357522081805,0.0811444264119872,0.0470229912252782,0.0554881082720765,0.0460769858520329,0.0381419580230014,0.0462564006642002,0.427181774638881
