"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75"
"caba104.csv",5.05494957406572,4.68378403025316,3.43597453202305,4.46328071234316,5.11998409997843,5.53277723998856,5.87153263540599,7.49568834514504,6.66829942298294,9.04872718049081,8.20690505082074,6.65917238306769,4.59694609559389,3.83077722192133,2.91326746367089,2.56072386626389,1.97311736424408,2.0041310265313,1.48048071055042,1.17381811665648,0.914032531822542,0.693591564179622,0.546423351315196,0.398167206228158,0.312102255006997,0.274007041242828,0.21762961009191,0.202912548996748,0.180858939819929,0.159251374860757,0.147734161441655,0.140994737070719,0.12869254977755,0.126442344629384,0.11289794817094,0.122863599177044,0.125320039823691,0.0881952520097432,0.0834454406454799,0.0735940984621778,0.0795429534222666,0.0685733032452581,0.0707579606768521,0.0639617815757134,0.0679242209787179,0.0682015997305522,0.0624405949338095,0.0556228330479459,0.059016126424132,0.0635389188675856,0.0607795198723926,0.0487267336471551,0.054536499550128,0.0479225750755548,0.0418945832381416,0.045841834755599,0.0407315109501909,0.0494261757447199,0.0339657076201464,0.0415572523065161,0.0390096843465855,0.0403741959586349,0.0321383651801084,0.0299553064733089,0.0428290378804882,0.0257186857680589,0.0345548377068954,0.0274013436142006,0.0280136552104689,0.0332023165308042,0.02437415821594,0.0270544203338085,0.036082419247977,0.0178777400137576,0.612957481085153
"caun106.csv",0.717161879217543,0.961413261608196,1.20889237021181,1.57587758039498,2.63386519784541,3.70092096627128,5.22045755811182,5.20086367259272,4.8170263598777,5.22942714222901,4.78724218707611,5.52892887888363,5.79147850328221,8.07415896754534,5.55825651854647,5.24659328049429,4.14950058480108,4.18441909418335,3.57260562091989,2.96799552688092,2.45720705382389,2.3675119509824,1.36685283649202,1.17126924037843,0.849815766051541,0.801544216084258,0.66318760275818,0.673773018857735,0.577676853791852,0.571184977158569,0.516249150846822,0.436724646527156,0.328338018682082,0.312666749575218,0.254971912610751,0.290428909599034,0.254347286676439,0.244039728212753,0.259339125851239,0.26772161573408,0.247913491887325,0.229794048437844,0.253204846334803,0.218260987673171,0.233203526523338,0.175246952095853,0.153369293386362,0.111913377111695,0.120469374198511,0.093090921849226,0.0966742763029596,0.0939338469181846,0.0923095241575637,0.0658576741103599,0.0866896135153241,0.0744185933873602,0.0702113513278426,0.0488047462189313,0.0593911467565241,0.0542696078703842,0.0448325387406854,0.0437693456610062,0.0515156424626041,0.0421930142546763,0.0504056885761797,0.0378516425126529,0.0383980056230436,0.0505902707080685,0.044003149694732,0.0256569163325362,0.0593886856614322,0.0394968845815546,0.0289646281359826,0.0390403514420165,1.03293022388226
"chtr000.csv",5.02672815019555,4.83406848596324,3.48172056113827,3.94171514310118,6.20871153725381,10.8988417261538,13.8719778910606,10.4234792932777,8.62454635328696,7.0390160563494,4.76355966291768,4.06550553956462,3.32145999245416,2.20643261722261,1.07997868066055,0.898585771886334,0.714770170770056,0.646133107114142,0.472570686088372,0.452091695973901,0.372268221248776,0.369336975412171,0.304152071762619,0.328484943827927,0.293936856603127,0.358750939996241,0.282397283384928,0.253429158114146,0.223993092995955,0.184059282999081,0.17716379204008,0.16288721216722,0.128612825607886,0.168396541691441,0.120483032938171,0.128983645864324,0.14369461518044,0.113621092383325,0.114865988958509,0.125354904783467,0.10669911426315,0.0929522776137727,0.109436120917811,0.0911952959225549,0.0856153339685367,0.0937292343415474,0.0753471444866961,0.0514998703762477,0.0724600439187151,0.0487628637215869,0.0772895363061328,0.0623331192964699,0.0201567296535185,0.0387065715291394,0.0380267343923365,0.0627215976603573,0.0490542224945024,0.034971881803586,0.0381326830370331,0.0285443306919954,0.0373204100943595,0.0497252305775805,0.0481271718534076,0.0209248573275685,0.020880712058945,0.0230085140066007,0.0470235401378185,0.0369937351065452,0.0337358142821263,0.0292594840436971,0.0277938611253948,0.0278468354477431,0.0282264847579057,0.0343361899354067,0.930396852456474
"dano000.csv",2.90578272533514,3.33620375285551,4.71602598670236,3.48197176356638,3.32287160126774,2.6951415806321,2.42160902008947,2.52689452500043,2.24225618758465,2.43975764386206,2.26157590076756,2.54560259677823,2.37485515108244,2.75432563403482,2.85657739757641,3.93831496935743,7.16046961924944,5.78274653870496,4.1893391261918,4.06434735072989,3.15899248079047,3.59598824565491,3.0258144967625,2.72334069597354,2.11789399500907,1.82536629898918,1.73366901953426,1.65912216507879,1.36639221963426,1.29126145151737,0.956969249312442,0.868514484826514,0.771630486256222,0.699332841127825,0.569169025944262,0.532144332887939,0.489968803678669,0.485186583412539,0.467245102195819,0.390933458406117,0.387682788218397,0.361537156954394,0.441980234555182,0.320793684154968,0.257288995866511,0.153399664402963,0.111742807105231,0.123432497639798,0.113015021227871,0.0484909305975554,0.0381827341166758,0.0429943131702509,0.0399931926758176,0.018251379528646,0.0373672122431885,0.0169302340935965,0.031870594815884,0.0295708231326498,0.0351163718723635,0.00422440330466426,0.0197519397758626,0.0172401324055217,0.0217255027097019,0.0165877149067319,0.0104549904181073,0.0248244858289537,0.0183655525909342,0,0.0231526659883047,0.00371877974310213,0.0112705122915946,0.0273199827618248,0.0111889601042459,0.00774745779812943,0.427181774638881
