"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"caba104.csv",43.1558643908551,43.9141186974961,8.47706795829542,1.5334512591644,0.826365658357356,0.530189899752512,0.416301541571422,0.300055863680939,0.233627249747413,0.612957481085153
"caun106.csv",22.3487210469582,45.8556455035308,20.8980335903194,4.78100084992322,2.17549226667132,1.50284199939449,0.673554965832599,0.400097767986962,0.331681785528624,1.03293022388226
"chtr000.csv",60.6032110155931,30.4432765038636,3.49688004638361,1.85671468209213,1.03792942939124,0.677003010557226,0.403999840335393,0.283174240112702,0.267414379214091,0.930396852456474
"dano000.csv",25.8997090120091,23.6859814106029,32.5285953774196,10.9321946734221,4.11308293788949,1.88036835622465,0.268991734751054,0.153725873152358,0.110168849889401,0.427181774638881
