"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"caba104.csv",3.70002311652138,3.80552776188046,3.12232870822705,2.51618818966536,3.23713073762808,3.65925723298801,4.03701431912804,4.1325053517372,4.27764158538793,5.23485567390814,5.43339171378014,5.17040620133387,6.38448028825045,6.31689259884088,6.22613299226099,4.60830103844634,3.66660177469373,3.06505279374165,2.52518901025801,2.46314489907322,1.90829546872896,1.57962163186526,1.49149192757208,1.4243622728162,1.22227226772619,0.91229871478298,0.805554258345817,0.707626769149956,0.518764613009092,0.531978872797486,0.346475637449725,0.270110149556396,0.246132475089475,0.216345034719582,0.182644715415312,0.169949241822712,0.151173018474483,0.140138619943299,0.126444742716576,0.128674963804811,0.114885163090421,0.107617360174924,0.0932104516898825,0.1023679473124,0.0930385887744809,0.0897316265371942,0.0852024391945627,0.0861025212538291,0.0928755188454486,0.0884390575408944,0.0626484291570859,0.0581272354384267,0.0531288223686289,0.0598994218730567,0.0571719973737524,0.0533438508534803,0.0505564741743847,0.0494741374885529,0.0497643060387427,0.0494869272869084,0.0538634364116714,0.0484173803994321,0.04441976905095,0.0456987488864972,0.039707527719356,0.0454573414425377,0.0505444837384265,0.0429713243871929,0.0369137561410826,0.0458098602597103,0.0384797070772307,0.0326979188581603,0.0368889759067689,0.0278921521260919,0.0373262271380466,0.0289305238800767,0.0378466120586348,0.0297650582227712,0.0237746364180272,0.0333917654189447,0.0290192531061678,0.0364429316891218,0.0246371484446244,0.0259081346561993,0.0200016459031631,0.0262838349828913,0.0301791279445296,0.0206523268944977,0.0234117258896907,0.0292430745773886,0.0162510375354211,0.0188057997569265,0.0300280484514556,0.0181063576593617,0.016766626281626,0.0209752693029734,0.0229648823096464,0.0218881411605952,0.0151862868223281,0.612957481085153
"caun106.csv",0.513332753162979,0.649887844881823,0.784128276666782,0.930759091691658,1.12864368866137,1.58431273771279,2.3066207667674,2.81790588881396,3.96055283938368,3.92429857064043,3.74827858857624,3.68775779917236,3.77619109856015,3.6799770470393,3.72823173850522,3.97242036297106,4.31098952311419,5.43716079564681,5.45838527971918,4.60613635200464,3.89869333730463,3.29970216946984,3.12893244156512,2.96306743006894,2.85632850538788,2.38360603622603,1.96243907926726,1.88790850605322,1.91794666386827,1.32421682512081,0.978995324944373,0.805066904543977,0.689525873266896,0.595769594359588,0.552535536881059,0.505979001028532,0.491683976297031,0.477869603436968,0.416779070519521,0.44443119664302,0.406585214649078,0.341923632753358,0.302999444999676,0.244444578355363,0.227174458822079,0.207659820565027,0.200340523761865,0.208070823445366,0.185332765891764,0.211881090866568,0.184428313445509,0.174780820685457,0.20665938541019,0.192295203906607,0.176869059870892,0.172522765938685,0.175900988116512,0.174582702530563,0.177054872550326,0.186667909979092,0.137624191426742,0.126473215675079,0.100899976575666,0.0871252273465817,0.0835455645354859,0.0804445847197548,0.0721285444043937,0.0660459478848865,0.0697978873524117,0.0829979708775492,0.0621709536627686,0.0468690949291913,0.0631566222470546,0.0675115300120831,0.0526858931787787,0.0443612390305961,0.0458292822528847,0.037292973926803,0.0441102073312274,0.0459006540105483,0.0336911612598805,0.028809579145196,0.0387474811260863,0.0393676770892325,0.0310294869180447,0.0289301728046967,0.0405096252118509,0.0317087491633953,0.0262721901054987,0.0315955387891702,0.0391068010094964,0.0339877232184484,0.0202498904157418,0.0259079480319049,0.0470598297988097,0.0314761756772155,0.0210485157730471,0.0209500719693731,0.034027100739918,1.03293022388226
"chtr000.csv",3.56096661574981,3.97695895975948,3.29086025805505,2.48445422158157,2.80887691779076,3.62867398004851,6.21141587640972,8.21651869864232,10.8923250015996,8.8152097684721,6.71695071748469,6.70857812583756,5.31726405530394,4.0266824245263,3.4071521391901,2.86213200404748,2.68414357838952,2.01608704797154,1.24605318122239,0.916438118517704,0.652696625653093,0.606049203203948,0.51614648074669,0.448997995548762,0.359735379486546,0.333614624041985,0.328211243162461,0.28064030169371,0.279042242969537,0.272173239171711,0.23657449455367,0.226244501695757,0.215499543312782,0.244467668583563,0.245889146233242,0.223887144351258,0.185745632260501,0.158781702185229,0.184809752565681,0.140399612330377,0.143842943283015,0.118883208403253,0.103988594769663,0.106019277126347,0.134704872677938,0.0746337569457393,0.105118713646427,0.0940912255442606,0.109833428335423,0.0976511000060647,0.0917691844146612,0.0704999939918289,0.10808527569793,0.0789493984063788,0.0725924797245858,0.0740492735891634,0.0744995553291237,0.0728220351214283,0.076486092417184,0.0672862184360336,0.0726631121543835,0.0687430123006112,0.0415760139896709,0.0405253565964302,0.04267964570526,0.0456726949179375,0.0416819626343675,0.0549343722751609,0.0455137719508927,0.0396689383851331,0.0216400106792702,0.0280145874685126,0.0216753268941691,0.0389626140871561,0.0493279231599685,0.0440040037639669,0.018576329036795,0.0347776426216423,0.0220638052580564,0.026222289562396,0.0158481514358589,0.0312636792392068,0.0492661197838955,0.0338241048193734,0.0221520957953035,0.00898797669175728,0.0179582952760651,0.0208100796291473,0.0196887898061088,0.0429445173170014,0.023582402498707,0.0257896659298851,0.0236442058747799,0.0194945506241651,0.021860737022388,0.0202715073519398,0.0171107061184927,0.0210661221871639,0.0319611744834591,0.930396852456474
"dano000.csv",2.30410699751367,1.97770415391285,3.21130005375593,3.44412176237409,2.63170865826851,2.57024603675127,2.27587363025354,2.01020106952758,1.79100836245915,1.91076611853702,1.77267216865567,1.74904813102449,1.75352860819742,1.71519255596853,1.76700755372242,1.82892197435758,1.76075086990903,1.94846606370459,2.00774308660089,2.45108361164105,2.59189161831736,4.11234733715961,5.83381125633524,4.01084585374163,3.37552332446383,2.84363343440042,2.8895489469215,2.41604226778104,2.25582484051573,3.05158009483346,2.12910415868203,1.93717760993178,1.78550358981312,1.37342038713998,1.24081653051094,1.35087936255679,1.22573426898267,1.08844768575607,1.02259429447197,1.01216376971006,0.769839600222044,0.662725695270727,0.62591303790151,0.559660040899401,0.533798211247371,0.440398122120616,0.424185547275689,0.386573678470454,0.371767063335418,0.413649004670233,0.334967454316177,0.332928649632459,0.300976502629226,0.307407708123547,0.266430996068304,0.274162143428964,0.261635727452198,0.349777331538707,0.231184140696182,0.222694557993179,0.102739445621931,0.141101594550774,0.0470556121002177,0.101870099304794,0.0910774828310626,0.0570702207066419,0.0250365215160604,0.0381827341166758,0.0201433902751365,0.041640546860262,0.02120356871067,0.0136518361621775,0.0226715080829472,0.0267164965754442,0.0132277647879642,0.0281518150727819,0.0183655525909342,0.0215623983350044,0.0247592440790747,0.00422440330466426,0.0110910974794274,0.00866084229643522,0.0210078434610331,0.0179577916541905,0.00665465848765644,0.00993305641907542,0.0104549904181073,0.0174195472176889,0.0187080717777989,0.0070624194244001,0.00378402149298111,0.0157477273770399,0.00733969686138578,0.00362091711828365,0.00764959517331096,0.022361609771022,0.0128036934137507,0.00334363968129797,0.00774745779812943,0.427181774638881
